<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.11.06	0.97590	0.97893	0.97553	0.97660	83792	0	25
2017.11.07	0.97648	0.97864	0.97517	0.97629	98575	0	25
2017.11.08	0.97629	0.97819	0.97535	0.97659	92105	0	25
2017.11.09	0.97656	0.97837	0.97215	0.97341	113199	0	25
2017.11.10	0.97323	0.97464	0.97063	0.97146	98302	0	25
2017.11.13	0.96940	0.97212	0.96932	0.97013	81825	0	25
2017.11.14	0.97013	0.97314	0.96869	0.97102	111460	0	25
2017.11.15	0.97102	0.97209	0.96373	0.96835	122723	0	25
2017.11.16	0.96837	0.97126	0.96616	0.96771	96941	0	25
2017.11.17	0.96731	0.96805	0.96106	0.96593	116540	0	25
2017.11.20	0.96513	0.96777	0.96431	0.96758	95757	0	25
2017.11.21	0.96759	0.97115	0.96479	0.96793	110515	0	25
2017.11.22	0.96777	0.96925	0.96351	0.96643	110207	0	25
2017.11.23	0.96643	0.97025	0.96543	0.96877	82180	0	25
2017.11.24	0.96873	0.97001	0.96636	0.96665	93314	0	25
2017.11.27	0.96658	0.97128	0.96574	0.97050	96861	0	25
2017.11.28	0.96992	0.97554	0.96949	0.97286	99544	0	25
2017.11.29	0.97286	0.97459	0.97034	0.97334	112103	0	25
2017.11.30	0.97334	0.97833	0.97230	0.97511	114824	0	25
2017.12.04	0.96332	0.96726	0.96211	0.96211	100516	0	25
2017.12.05	0.96211	0.96916	0.96211	0.96476	95901	0	25
2017.12.06	0.96476	0.96867	0.95777	0.96681	92667	0	25
2017.12.07	0.96681	0.96813	0.96384	0.96498	81272	0	25
2017.12.08	0.96498	0.96684	0.96344	0.96456	83408	0	25
2017.12.11	0.96446	0.96945	0.96398	0.96723	76003	0	25
2017.12.12	0.96690	0.97378	0.96647	0.97167	80092	0	25
2017.12.13	0.97167	0.97971	0.97153	0.97835	104283	0	25
2017.12.14	0.97836	0.98571	0.97603	0.98070	120400	0	25
2017.12.15	0.98070	0.98540	0.97833	0.98320	107190	0	25
2017.12.18	0.98293	0.98739	0.98292	0.98504	81917	0	25
2017.12.19	0.98499	0.98808	0.98425	0.98607	85832	0	25
2017.12.20	0.98604	0.98754	0.98278	0.98336	82125	0	25
2017.12.21	0.98333	0.98420	0.97736	0.98056	82754	0	25
2017.12.22	0.98075	0.98725	0.97995	0.98162	75232	0	25
2017.12.26	0.98145	0.98184	0.97978	0.97978	21669	0	28
2017.12.27	0.97978	0.98372	0.97928	0.98263	56737	0	25
2017.12.28	0.98235	0.98407	0.97844	0.97851	65788	0	25
2017.12.29	0.97851	0.98225	0.97763	0.98146	63762	0	25
2018.01.02	0.98208	0.98273	0.97798	0.97910	65326	0	25
2018.01.03	0.97910	0.98359	0.97744	0.98159	90244	0	25
2018.01.04	0.98157	0.98496	0.98055	0.98136	95653	0	25
2018.01.05	0.98129	0.98255	0.97097	0.97569	103023	0	25
2018.01.08	0.97532	0.97634	0.97128	0.97349	76903	0	25
2018.01.09	0.97349	0.97571	0.97188	0.97463	98556	0	25
2018.01.10	0.97457	0.98567	0.97353	0.98331	136630	0	25
2018.01.11	0.98327	0.99057	0.98265	0.98729	123897	0	25
2018.01.12	0.98762	0.98884	0.98432	0.98595	136471	0	25
2018.01.15	0.98437	0.99065	0.98389	0.98938	125454	0	25
2018.01.16	0.98948	0.99088	0.98574	0.98921	121314	0	25
2018.01.17	0.98921	0.99823	0.98590	0.99068	156331	0	25
2018.01.18	0.99065	0.99751	0.98949	0.99305	138182	0	25
2018.01.19	0.99301	0.99997	0.99217	0.99789	126877	0	25
2018.01.22	0.99739	0.99943	0.99642	0.99713	92146	0	25
2018.01.23	0.99713	0.99872	0.99253	0.99295	117298	0	25
2018.01.24	0.99295	0.99772	0.99253	0.99502	136746	0	25
2018.01.25	0.99499	0.99820	0.99118	0.99262	189643	0	25
2018.01.26	0.99265	1.00087	0.99125	0.99871	153346	0	25
2018.01.29	0.99690	1.00043	0.99590	0.99836	126368	0	25
2018.01.30	0.99832	0.99939	0.99523	0.99651	131082	0	25
2018.01.31	0.99645	0.99954	0.98955	0.99147	155592	0	25
2018.02.01	0.99144	0.99225	0.98408	0.98564	146626	0	25
2018.02.02	0.98564	0.98625	0.98044	0.98387	168516	0	25
2018.02.05	0.98337	0.99042	0.98197	0.98725	171569	0	25
2018.02.06	0.98705	0.98841	0.98385	0.98719	230944	0	25
2018.02.07	0.98718	0.98826	0.98211	0.98249	139662	0	25
2018.02.08	0.98250	0.98533	0.97991	0.98019	180012	0	25
2018.02.09	0.98007	0.99029	0.97823	0.98186	166175	0	25
