<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.04	1.23996	1.24139	1.23788	1.23788	88620	102149	4
2019.07.05	1.23865	1.24299	1.23776	1.24177	134756	159680	4
2019.07.08	1.24191	1.24437	1.23955	1.24323	94484	114460	3
2019.07.09	1.24305	1.24500	1.23612	1.23786	110294	135630	1
2019.07.10	1.23784	1.23924	1.23480	1.23703	129392	155606	3
2019.07.11	1.23691	1.24109	1.23421	1.23929	126245	157530	3
2019.07.12	1.23916	1.24139	1.23430	1.23726	118461	151708	1
2019.07.15	1.23472	1.23829	1.23059	1.23194	87678	108528	4
2019.07.16	1.23195	1.23314	1.22385	1.22535	128920	154834	3
2019.07.17	1.22533	1.22968	1.22374	1.22730	113697	136347	1
2019.07.18	1.22728	1.23446	1.22474	1.23096	136729	161488	1
2019.07.19	1.23093	1.23369	1.22668	1.22685	105849	154581	4
2019.07.22	1.22512	1.23036	1.22276	1.22466	71958	118371	3
2019.07.23	1.22465	1.22743	1.22241	1.22550	84960	124614	3
2019.07.24	1.22550	1.23345	1.22415	1.22902	89960	131623	1
2019.07.25	1.22902	1.23688	1.22815	1.23376	101513	143976	4
2019.07.26	1.23375	1.23446	1.22965	1.22965	79454	126756	5
2019.07.29	1.22947	1.22999	1.21116	1.21128	79546	117760	2
2019.07.30	1.21127	1.21242	1.20181	1.20275	118383	166785	3
2019.07.31	1.20284	1.21261	1.20225	1.20788	134189	202406	4
2019.08.01	1.20788	1.20945	1.19999	1.20111	160965	226216	2
2019.08.02	1.20111	1.20146	1.19030	1.19409	168344	238432	4
2019.08.05	1.19561	1.19561	1.18019	1.18193	167091	212994	1
2019.08.06	1.18168	1.19501	1.17931	1.18746	176373	225024	1
2019.08.07	1.18756	1.19025	1.17883	1.18410	198820	228994	2
2019.08.08	1.18411	1.18736	1.18159	1.18201	143708	168328	3
2019.08.09	1.18231	1.18346	1.16910	1.16910	146612	168173	1
2019.08.12	1.17132	1.17675	1.16756	1.17025	175333	201278	1
2019.08.13	1.17015	1.17994	1.16747	1.17724	185896	227580	1
2019.08.14	1.17725	1.17803	1.17134	1.17327	205935	240969	4
2019.08.15	1.17327	1.18525	1.17278	1.17923	218990	240589	1
2019.08.16	1.17938	1.19402	1.17857	1.18785	167956	193050	5
2019.08.19	1.18594	1.19259	1.18465	1.19008	105376	123808	1
2019.08.20	1.18985	1.19344	1.18180	1.18969	123088	143486	1
2019.08.21	1.18969	1.19243	1.18707	1.19076	116314	143294	2
2019.08.22	1.19064	1.20654	1.18850	1.20473	153151	174621	1
2019.08.23	1.20448	1.20737	1.19434	1.19740	172023	197748	4
2019.08.26	1.19275	1.20151	1.19163	1.19520	223050	261596	3
2019.08.27	1.19520	1.20901	1.19431	1.20545	153977	181061	3
2019.08.28	1.20565	1.20679	1.19326	1.19828	167546	195488	2
2019.08.29	1.19819	1.20362	1.19491	1.20132	151383	179633	1
2019.08.30	1.20132	1.20788	1.20105	1.20296	155357	181011	4
2019.09.02	1.20106	1.20598	1.19284	1.19401	121097	139416	3
2019.09.03	1.19429	1.19690	1.18514	1.19181	169602	197074	1
2019.09.04	1.19244	1.20287	1.19090	1.20130	163289	189089	4
2019.09.05	1.20115	1.21763	1.20009	1.21561	164929	204137	3
2019.09.06	1.21553	1.22025	1.21248	1.21276	147208	173636	4
2019.09.09	1.21211	1.22720	1.21074	1.22438	123402	148485	4
2019.09.10	1.22433	1.22814	1.21958	1.22513	123425	150083	4
2019.09.11	1.22451	1.22906	1.22271	1.22365	121012	145667	4
2019.09.12	1.22361	1.22593	1.21923	1.22109	165636	196172	4
2019.09.13	1.22109	1.23822	1.21985	1.23701	134760	165068	2
2019.09.16	1.23199	1.23652	1.23010	1.23356	119509	146520	4
2019.09.17	1.23309	1.24312	1.23029	1.24090	120727	150745	2
2019.09.18	1.24081	1.24772	1.23755	1.24323	121354	147425	4
2019.09.19	1.24353	1.24563	1.23296	1.24305	137772	170276	4
2019.09.20	1.24286	1.24730	1.23520	1.23520	128970	155871	4
2019.09.23	1.23605	1.23837	1.22884	1.23060	116930	140193	1
2019.09.24	1.23060	1.23634	1.22924	1.23091	128152	158789	1
2019.09.25	1.23086	1.23164	1.22025	1.22525	121721	147159	3
2019.09.26	1.22521	1.22777	1.22284	1.22365	117027	143548	1
2019.09.27	1.22441	1.22652	1.21676	1.21705	116172	147689	4
2019.09.30	1.21806	1.23155	1.21663	1.22696	108998	147752	2
2019.10.01	1.22607	1.23256	1.21558	1.22144	139905	178671	2
2019.10.02	1.22208	1.23183	1.21902	1.22595	141005	180171	1
2019.10.03	1.22597	1.24027	1.22400	1.23133	138939	178504	2
2019.10.04	1.23125	1.23524	1.22186	1.22716	117327	156042	3
2019.10.07	1.22236	1.22775	1.22151	1.22230	103041	143224	2
2019.10.08	1.22230	1.22412	1.20918	1.21297	135843	183226	1
2019.10.09	1.21297	1.22003	1.21215	1.21538	117096	154440	3
2019.10.10	1.21538	1.24262	1.21175	1.23964	155048	206096	2
2019.10.11	1.23899	1.26725	1.23768	1.26012	180390	227036	1
2019.10.14	1.25951	1.26155	1.24630	1.25700	111470	141924	3
2019.10.15	1.25697	1.27785	1.25638	1.27656	161848	211494	2
2019.10.16	1.27625	1.28278	1.26146	1.27604	160354	207626	2
2019.10.17	1.27654	1.28925	1.26207	1.27312	161779	209722	2
2019.10.18	1.27312	1.27805	1.26728	1.27408	123459	168429	2
2019.10.21	1.27481	1.28196	1.26777	1.27689	121372	161090	3
2019.10.22	1.27689	1.28505	1.27219	1.27328	138266	190791	3
2019.10.23	1.27307	1.28004	1.27019	1.27892	130749	181041	2
2019.10.24	1.27867	1.28254	1.26915	1.27456	131727	180261	3
2019.10.25	1.27445	1.27644	1.27068	1.27540	96702	132198	4
2019.10.28	1.27420	1.28193	1.27289	1.27825	88055	125092	2
2019.10.29	1.27821	1.28277	1.27449	1.27827	110216	145368	2
2019.10.30	1.27788	1.28131	1.27447	1.27578	121749	155815	4
2019.10.31	1.27535	1.28009	1.27479	1.27611	136021	183881	4
2019.11.01	1.27606	1.28094	1.27441	1.27461	121818	156507	4
2019.11.04	1.27361	1.27763	1.27191	1.27225	89714	117545	1
2019.11.05	1.27225	1.28035	1.27180	1.27866	116304	150260	4
2019.11.06	1.27866	1.28025	1.27456	1.27583	95104	127384	4
2019.11.07	1.27550	1.27868	1.27047	1.27472	130040	168484	3
2019.11.08	1.27414	1.27791	1.27295	1.27320	96061	122631	2
2019.11.11	1.27565	1.28191	1.27362	1.27651	83079	106970	4
2019.11.12	1.27651	1.27979	1.27435	1.27557	102679	133707	4
2019.11.13	1.27525	1.27724	1.26912	1.27167	103285	136241	4
2019.11.14	1.27165	1.27364	1.26730	1.27231	97219	129096	4
2019.11.15	1.27221	1.27847	1.27219	1.27635	84645	113235	4
2019.11.18	1.27815	1.28612	1.27602	1.28151	96902	126745	2
2019.11.19	1.28141	1.28469	1.27901	1.27986	95777	124502	4
2019.11.20	1.27982	1.28350	1.27656	1.28000	101059	133625	4
2019.11.21	1.27998	1.28600	1.27862	1.28161	103949	139918	4
2019.11.22	1.28151	1.28516	1.27694	1.27904	100868	232645	3
2019.11.25	1.28255	1.28781	1.27970	1.28473	88050	118598	4
2019.11.26	1.28466	1.28707	1.28047	1.28277	87301	114412	4
2019.11.27	1.28140	1.29139	1.28029	1.29077	101057	130778	4
2019.11.28	1.29083	1.29400	1.28823	1.28902	78227	104279	4
2019.11.29	1.28859	1.29407	1.28771	1.29078	95804	127362	4
2019.12.02	1.29073	1.29302	1.28201	1.28210	90506	118978	1
2019.12.03	1.28210	1.28657	1.28042	1.28260	101031	132973	3
2019.12.04	1.28260	1.29698	1.28085	1.29480	107177	141004	3
2019.12.05	1.29486	1.30151	1.29435	1.29856	86503	112666	1
2019.12.06	1.29862	1.30125	1.29496	1.30045	85491	105907	4
2019.12.09	1.30084	1.30562	1.29748	1.29757	78451	99004	3
2019.12.10	1.29830	1.30036	1.29451	1.29455	90425	120079	1
2019.12.11	1.29455	1.29998	1.28979	1.29691	109144	142730	4
2019.12.12	1.29671	1.29931	1.28770	1.29556	140035	182528	2
2019.12.13	1.31025	1.33096	1.30796	1.31106	163129	217129	4
2019.12.16	1.31125	1.31980	1.30919	1.30919	102507	133541	4
2019.12.17	1.30919	1.31000	1.28494	1.28689	127465	165196	3
2019.12.18	1.28638	1.28791	1.28103	1.28181	122668	161351	1
2019.12.19	1.28182	1.28726	1.27104	1.27279	122769	157200	2
2019.12.20	1.27271	1.28329	1.27124	1.27696	91421	119658	4
2019.12.23	1.27469	1.27865	1.26624	1.26971	92592	120108	3
2019.12.24	1.26934	1.27262	1.26464	1.26773	71825	94182	4
2019.12.25	1.26612	1.27114	1.26563	1.26951	1855	1743	57
2019.12.26	1.26822	1.27676	1.26822	1.27459	48845	63993	4
2019.12.27	1.27350	1.27964	1.27184	1.27464	86262	118462	4
2019.12.30	1.27402	1.27708	1.26924	1.27068	92954	118008	4
2019.12.31	1.27064	1.28540	1.26824	1.28287	89859	117454	4
