<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.30	0.69720	0.69992	0.69565	0.69650	56616	71939	3
2019.05.31	0.69655	0.69712	0.69369	0.69385	87504	113543	2
2019.06.03	0.69345	0.69605	0.69111	0.69220	79338	104365	3
2019.06.04	0.69215	0.69495	0.69065	0.69342	71340	91850	4
2019.06.05	0.69345	0.69510	0.68963	0.69311	73944	97589	3
2019.06.06	0.69311	0.69465	0.69004	0.69145	79683	106869	4
2019.06.07	0.69139	0.69325	0.69004	0.69105	73491	96180	4
2019.06.10	0.69314	0.69314	0.68819	0.68854	58946	83742	5
2019.06.11	0.68854	0.69110	0.68771	0.69070	81356	111832	4
2019.06.12	0.69065	0.69127	0.68800	0.68945	68120	93323	4
2019.06.13	0.68941	0.69057	0.68505	0.68705	61564	82854	1
2019.06.14	0.68700	0.68753	0.68446	0.68569	62309	86966	4
2019.06.17	0.68605	0.68782	0.68404	0.68450	49951	68528	6
2019.06.18	0.68447	0.68805	0.68100	0.68764	76689	101648	3
2019.06.19	0.68764	0.68916	0.68291	0.68370	70711	96206	4
2019.06.20	0.68362	0.68410	0.67706	0.67900	84339	114536	1
2019.06.21	0.67900	0.68109	0.67564	0.67580	72798	100194	4
2019.06.24	0.67630	0.68026	0.67570	0.67640	57917	81480	4
2019.06.25	0.67620	0.68121	0.67481	0.67867	87716	118556	4
2019.06.26	0.67867	0.68330	0.67799	0.68284	70305	96182	4
2019.06.27	0.68283	0.68630	0.68244	0.68430	58712	82320	3
2019.06.28	0.68435	0.68565	0.68255	0.68515	55256	74350	2
2019.07.01	0.68806	0.68890	0.68565	0.68768	57700	78335	5
2019.07.02	0.68768	0.69198	0.68650	0.68957	50457	67400	4
2019.07.03	0.68956	0.69460	0.68709	0.69325	50800	69147	4
2019.07.04	0.69324	0.69465	0.69094	0.69112	33257	45121	5
2019.07.05	0.69120	0.69387	0.69049	0.69164	56289	74102	3
2019.07.08	0.69170	0.69433	0.69126	0.69258	40426	53085	3
2019.07.09	0.69258	0.69340	0.68715	0.68806	48421	63781	4
2019.07.10	0.68800	0.68976	0.68556	0.68780	53268	71727	4
2019.07.11	0.68780	0.69097	0.68650	0.69010	55364	74056	4
2019.07.12	0.69040	0.69258	0.68818	0.69051	52324	69369	3
2019.07.15	0.69015	0.69326	0.68980	0.69285	40443	52991	4
2019.07.16	0.69285	0.69471	0.69157	0.69256	57820	78057	4
2019.07.17	0.69256	0.69439	0.69154	0.69198	48548	65618	5
2019.07.18	0.69197	0.69540	0.69025	0.69424	70196	92309	3
2019.07.19	0.69424	0.69550	0.69067	0.69110	72230	93202	4
2019.07.22	0.69155	0.69302	0.69034	0.69072	45259	59413	4
2019.07.23	0.69072	0.69212	0.68854	0.68996	47249	62916	5
2019.07.24	0.68996	0.69022	0.68680	0.68680	48758	64958	3
2019.07.25	0.68685	0.69042	0.68605	0.68845	60733	81505	4
2019.07.26	0.68847	0.68895	0.68565	0.68595	43938	59252	5
2019.07.29	0.68544	0.68658	0.68390	0.68420	35373	49101	5
2019.07.30	0.68420	0.68480	0.68015	0.68015	53074	72583	5
2019.07.31	0.68015	0.68375	0.67904	0.68005	87645	116471	5
