<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.17	1.85570	1.85904	1.85041	1.85104	96202	132496	4
2019.05.20	1.84092	1.84725	1.83686	1.84129	72779	97168	5
2019.05.21	1.84122	1.86170	1.83722	1.84552	101308	126441	4
2019.05.22	1.84557	1.84991	1.83451	1.83945	88845	113989	4
2019.05.23	1.83923	1.84250	1.83392	1.83414	97185	129067	4
2019.05.24	1.83410	1.84206	1.82982	1.83469	85338	115293	3
2019.05.27	1.83584	1.83838	1.82984	1.83241	80096	117326	5
2019.05.28	1.83196	1.83352	1.82666	1.82701	91470	122725	4
2019.05.29	1.82688	1.83084	1.82444	1.82489	94662	123714	4
2019.05.30	1.82489	1.82636	1.81939	1.82385	83865	110501	4
2019.05.31	1.82386	1.82692	1.81701	1.82052	117553	151918	3
2019.06.03	1.82246	1.82450	1.81247	1.81481	109085	142928	3
2019.06.04	1.81472	1.81934	1.81171	1.81579	113264	155659	4
2019.06.05	1.81527	1.82312	1.81343	1.81905	112512	147894	2
2019.06.06	1.81868	1.82294	1.81627	1.81824	120313	170891	5
2019.06.07	1.81784	1.82682	1.81616	1.81851	112215	152045	4
2019.06.10	1.81601	1.82662	1.81437	1.82168	94051	124317	4
2019.06.11	1.82157	1.83025	1.82096	1.82677	133079	162984	4
2019.06.12	1.82650	1.83576	1.82538	1.83086	108250	128294	4
2019.06.13	1.83086	1.83773	1.82924	1.83231	97361	117538	4
2019.06.14	1.83242	1.83849	1.83071	1.83167	100297	122723	4
2019.06.17	1.82924	1.83543	1.82835	1.82872	68502	88194	4
2019.06.18	1.82841	1.83503	1.82184	1.82554	97406	122269	3
2019.06.19	1.82554	1.84080	1.82381	1.83610	93802	116205	4
2019.06.20	1.83622	1.84219	1.82888	1.83395	116877	147342	4
2019.06.21	1.83444	1.84005	1.82979	1.83870	106157	129955	4
2019.06.24	1.83597	1.83858	1.82611	1.82789	80669	101227	6
2019.06.25	1.82778	1.83656	1.82140	1.82140	105004	130036	5
2019.06.26	1.82144	1.82411	1.81308	1.81565	100418	122079	4
2019.06.27	1.81566	1.81969	1.80754	1.80754	94871	114011	4
2019.06.28	1.80704	1.81513	1.80557	1.80690	96430	113608	4
2019.07.01	1.80602	1.81712	1.80386	1.81409	93153	108718	4
2019.07.02	1.81416	1.81575	1.79958	1.80026	86884	104377	4
