<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.21	1.88206	1.88528	1.86574	1.86974	132515	145704	7
2018.11.22	1.86883	1.89820	1.86870	1.88937	120099	132253	7
2018.11.23	1.88936	1.89429	1.88349	1.88597	130898	147795	9
2018.11.26	1.89662	1.89821	1.88358	1.89130	130435	141323	15
2018.11.27	1.89081	1.89588	1.87395	1.87563	161788	177296	5
2018.11.28	1.87546	1.88438	1.86112	1.86554	150027	163721	7
2018.11.29	1.86605	1.87578	1.85712	1.86360	150365	169940	10
2018.11.30	1.86056	1.86495	1.85176	1.85176	153444	170109	9
2018.12.03	1.84491	1.85316	1.83236	1.83640	151008	169531	8
2018.12.04	1.83642	1.84307	1.82765	1.83310	178310	202358	8
2018.12.05	1.83429	1.85092	1.83081	1.84586	138270	157236	4
2018.12.06	1.84541	1.86332	1.84317	1.85787	182972	205092	8
2018.12.07	1.85702	1.86111	1.85072	1.85431	155311	180884	9
2018.12.10	1.84841	1.85933	1.81816	1.82784	172417	199142	6
2018.12.11	1.82661	1.84071	1.81541	1.81671	162131	185203	6
2018.12.12	1.81610	1.84786	1.81241	1.84093	177124	201082	4
2018.12.13	1.84059	1.84692	1.83531	1.84547	141290	165826	6
2018.12.14	1.84173	1.85990	1.84075	1.85132	145562	170660	8
2018.12.17	1.85362	1.85706	1.84771	1.85294	144809	166656	5
2018.12.18	1.85246	1.85413	1.83794	1.84484	159309	191523	7
2018.12.19	1.84415	1.86561	1.83886	1.86297	199354	229575	5
2018.12.20	1.86291	1.88213	1.85979	1.86733	250128	289145	8
2018.12.21	1.86721	1.88560	1.86491	1.88152	240173	290237	10
2018.12.24	1.88021	1.89481	1.87704	1.88673	186042	211394	9
2018.12.25	1.88430	1.88621	1.88195	1.88487	2109	2045	126
2018.12.26	1.88335	1.89224	1.87613	1.87613	133715	155833	14
2018.12.27	1.87553	1.88961	1.87354	1.88702	272517	301138	6
2018.12.28	1.88559	1.89641	1.88428	1.89201	170718	190660	7
