<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.10	0.89533	0.90249	0.89478	0.90047	58043	0	3
2020.01.13	0.89999	0.90325	0.89999	0.90128	51627	0	3
2020.01.14	0.90133	0.90281	0.89934	0.90179	52689	0	3
2020.01.15	0.90136	0.90190	0.89912	0.90073	49132	0	3
2020.01.16	0.90006	0.90386	0.89814	0.89934	45911	0	3
2020.01.17	0.89956	0.90122	0.89780	0.89805	56151	0	3
2020.01.20	0.89718	0.89969	0.89542	0.89658	33507	0	3
2020.01.21	0.89664	0.89789	0.89453	0.89468	55889	0	3
2020.01.22	0.89456	0.89971	0.89316	0.89881	61702	0	3
2020.01.23	0.89896	0.90493	0.89785	0.89903	74884	0	3
2020.01.24	0.89872	0.89997	0.89589	0.89742	57250	0	3
2020.01.27	0.89583	0.89674	0.88984	0.89193	73931	0	3
2020.01.28	0.89197	0.89204	0.88906	0.88966	64635	0	3
2020.01.29	0.88956	0.89220	0.88866	0.89123	66024	0	3
2020.01.30	0.89141	0.89144	0.88600	0.88765	85808	0	3
2020.01.31	0.88771	0.88805	0.88429	0.88454	88452	0	3
2020.02.03	0.88421	0.88983	0.88421	0.88916	87509	0	3
2020.02.04	0.88896	0.89528	0.88835	0.89461	98737	0	3
2020.02.05	0.89456	0.89958	0.89342	0.89606	101654	0	3
2020.02.06	0.89596	0.89855	0.89382	0.89419	80186	0	3
2020.02.07	0.89386	0.89506	0.88675	0.88838	82882	0	3
2020.02.10	0.88621	0.89156	0.88621	0.89043	89663	0	3
2020.02.11	0.89036	0.89458	0.88973	0.89194	80375	0	3
2020.02.12	0.89196	0.89540	0.89174	0.89263	79486	0	3
2020.02.13	0.89261	0.89313	0.88913	0.89140	80161	0	3
2020.02.14	0.89141	0.89227	0.88864	0.88961	60115	0	3
2020.02.17	0.88971	0.89135	0.88825	0.88848	39545	0	3
2020.02.18	0.88846	0.88871	0.88526	0.88683	66734	0	3
2020.02.19	0.88641	0.88781	0.88248	0.88281	66655	0	3
2020.02.20	0.88251	0.88440	0.87626	0.87674	80826	0	3
2020.02.21	0.87681	0.87766	0.87356	0.87631	80349	0	3
2020.02.24	0.87243	0.87873	0.87226	0.87788	95965	0	3
2020.02.25	0.87781	0.87995	0.87494	0.87658	100009	0	3
2020.02.26	0.87656	0.87753	0.87157	0.87240	116637	0	3
2020.02.27	0.87241	0.88111	0.87195	0.87983	139016	0	3
2020.02.28	0.87936	0.88177	0.86400	0.87137	207686	0	3
2020.03.02	0.86870	0.87651	0.86829	0.87118	159535	0	3
2020.03.03	0.86917	0.88599	0.86860	0.88142	159262	0	3
2020.03.04	0.88081	0.88751	0.87995	0.88703	110802	0	3
2020.03.05	0.88691	0.88922	0.88300	0.88639	85510	0	3
2020.03.06	0.88681	0.89245	0.88266	0.89170	135335	0	3
2020.03.09	0.89492	0.90597	0.86609	0.90248	288014	0	3
2020.03.10	0.90208	0.90320	0.88977	0.89392	219450	0	3
2020.03.11	0.89261	0.89817	0.88812	0.89353	188347	0	3
2020.03.12	0.89301	0.89428	0.86570	0.86758	320000	0	3
2020.03.13	0.86805	0.88105	0.85142	0.85255	408527	0	3
2020.03.16	0.85310	0.86807	0.84316	0.85733	460291	0	3
2020.03.17	0.85721	0.85860	0.84428	0.85141	284281	0	3
2020.03.18	0.85180	0.85588	0.83196	0.83803	346864	0	3
2020.03.19	0.83666	0.86130	0.80662	0.83358	508308	0	3
2020.03.20	0.83331	0.85469	0.82291	0.83139	432941	0	3
2020.03.23	0.83397	0.84640	0.82379	0.84494	717407	0	3
2020.03.24	0.84551	0.86361	0.84198	0.86142	504726	0	3
2020.03.25	0.86141	0.86891	0.84494	0.84553	373828	0	3
2020.03.26	0.84566	0.85453	0.83657	0.84973	356477	0	3
2020.03.27	0.84996	0.86620	0.84728	0.86322	392122	0	3
2020.03.30	0.86221	0.87450	0.85980	0.87360	321648	0	3
