<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.06.11	0.95031	0.95578	0.94290	0.95304	112210	138671	4
2015.06.12	0.95304	0.95432	0.94615	0.95142	96941	119863	7
2015.06.15	0.95396	0.95933	0.95004	0.95695	89590	110523	5
2015.06.16	0.95690	0.95824	0.95202	0.95265	82436	100537	5
2015.06.17	0.95265	0.95325	0.94260	0.94715	101962	125493	4
2015.06.18	0.94715	0.95619	0.94314	0.95297	111945	138611	4
2015.06.19	0.95297	0.95456	0.94765	0.95298	84524	104181	4
2015.06.22	0.95151	0.95479	0.94868	0.95102	73847	91041	4
2015.06.23	0.95088	0.95467	0.94853	0.95339	80869	98805	4
2015.06.24	0.95338	0.95562	0.95113	0.95367	76324	93975	4
2015.06.25	0.95340	0.95960	0.95288	0.95361	70280	82967	4
2015.06.26	0.95361	0.95435	0.94194	0.94283	69665	85329	1
2015.06.29	0.94058	0.95454	0.93645	0.95223	95091	114723	4
2015.06.30	0.95223	0.96383	0.94915	0.96270	89726	109954	4
2015.07.01	0.96270	0.96637	0.95938	0.96220	88407	107613	4
2015.07.02	0.96208	0.96383	0.95673	0.95690	96820	116675	4
2015.07.03	0.95689	0.95928	0.94283	0.94396	83468	99271	4
2015.07.06	0.94199	0.95103	0.94056	0.94858	90145	110443	5
2015.07.07	0.94859	0.94927	0.94276	0.94649	102915	126242	4
2015.07.08	0.94659	0.94855	0.94038	0.94683	109768	133950	4
2015.07.09	0.94669	0.95149	0.94168	0.94613	103420	128353	4
2015.07.10	0.94603	0.95124	0.94036	0.94062	99078	121168	4
2015.07.13	0.94131	0.94704	0.94130	0.94355	105038	129258	4
2015.07.14	0.94329	0.95193	0.94217	0.94801	109700	135260	4
2015.07.15	0.94802	0.95749	0.94762	0.95268	117290	142422	5
2015.07.16	0.95269	0.96194	0.95077	0.95918	106790	129040	7
2015.07.17	0.95907	0.96191	0.95598	0.95603	89024	107565	4
2015.07.20	0.95690	0.95898	0.95239	0.95743	95555	114530	5
2015.07.21	0.95743	0.96360	0.95463	0.96028	117128	140885	7
2015.07.22	0.96004	0.96294	0.95568	0.96038	109624	132879	4
2015.07.23	0.96059	0.96306	0.95678	0.95847	103155	125354	4
2015.07.24	0.95850	0.95900	0.94834	0.94983	100358	120999	4
2015.07.27	0.94785	0.95227	0.94513	0.94751	103246	126825	4
2015.07.28	0.94744	0.95279	0.94617	0.94755	106109	128228	5
2015.07.29	0.94760	0.95038	0.94097	0.94426	115849	138734	4
2015.07.30	0.94405	0.94894	0.94228	0.94771	105554	128077	5
2015.07.31	0.94733	0.95669	0.94330	0.95481	115360	141234	6
2015.08.03	0.95779	0.96032	0.95414	0.95829	96271	116270	6
2015.08.04	0.95828	0.97478	0.95628	0.97339	127157	151977	1
2015.08.05	0.97329	0.97374	0.96613	0.96914	126669	151787	4
2015.08.06	0.96914	0.97232	0.96226	0.96273	109260	129129	5
2015.08.07	0.96260	0.97446	0.96231	0.97368	113598	137556	5
2015.08.10	0.97240	0.97414	0.96286	0.96359	84242	102203	4
2015.08.11	0.96337	0.96689	0.95476	0.95754	108593	128436	4
2015.08.12	0.95755	0.95869	0.94886	0.95723	117364	141040	4
2015.08.13	0.95721	0.96268	0.95330	0.96068	104135	141445	6
2015.08.14	0.96066	0.96674	0.96059	0.96539	87020	139111	4
2015.08.17	0.96531	0.96781	0.96393	0.96393	63936	105479	7
2015.08.18	0.96390	0.96675	0.95749	0.95834	71301	114067	7
2015.08.19	0.95836	0.96557	0.95464	0.96438	79916	125924	4
2015.08.20	0.96429	0.96622	0.95672	0.95999	79512	128142	4
2015.08.21	0.96008	0.96691	0.95448	0.96422	89019	144250	4
2015.08.24	0.96132	0.96370	0.93577	0.95060	125526	191708	4
2015.08.25	0.95054	0.95862	0.94706	0.95032	103088	153516	4
2015.08.26	0.95009	0.95363	0.94083	0.94674	116052	182242	4
2015.08.27	0.94654	0.94953	0.94255	0.94561	107761	175792	6
2015.08.28	0.94551	0.94995	0.94352	0.94682	92841	159445	6
2015.08.31	0.94461	0.94726	0.93282	0.93437	79208	124079	5
2015.09.01	0.93436	0.93979	0.92453	0.93017	106309	174143	5
2015.09.02	0.93012	0.93500	0.92473	0.93373	102429	175603	5
2015.09.03	0.93374	0.93646	0.92388	0.92462	85790	142604	4
2015.09.04	0.92462	0.92599	0.91493	0.91708	83193	137957	4
2015.09.07	0.91718	0.92277	0.91561	0.92113	83128	136552	4
2015.09.08	0.92113	0.92974	0.92046	0.92664	82258	128743	4
2015.09.09	0.92663	0.93402	0.92607	0.92984	83747	136454	7
2015.09.10	0.92983	0.93803	0.92209	0.93690	113005	182666	4
2015.09.11	0.93669	0.94047	0.93277	0.94004	69832	112904	8
2015.09.14	0.93808	0.94804	0.93539	0.94660	64499	105870	6
2015.09.15	0.94638	0.94955	0.93982	0.94584	65798	104647	4
2015.09.16	0.94584	0.95017	0.94339	0.94775	69498	111319	5
2015.09.17	0.94764	0.95184	0.94138	0.94544	92298	144100	4
2015.09.18	0.94474	0.95164	0.94322	0.95030	94599	153215	5
2015.09.21	0.95000	0.95128	0.94349	0.94485	65458	105357	7
2015.09.22	0.94482	0.94664	0.93713	0.94053	61032	99763	4
2015.09.23	0.94053	0.94078	0.93173	0.93258	70837	115400	4
2015.09.24	0.93255	0.93731	0.92598	0.93430	85431	137646	4
2015.09.25	0.93430	0.93790	0.92918	0.93559	72175	118813	5
2015.09.28	0.93663	0.93758	0.93200	0.93621	61152	99825	6
2015.09.29	0.93618	0.94060	0.93008	0.93710	85253	136499	6
2015.09.30	0.93712	0.94353	0.93343	0.93385	80287	129873	5
2015.10.01	0.93388	0.93942	0.93129	0.93230	85619	131167	4
2015.10.02	0.93224	0.93329	0.92593	0.92651	73403	110477	1
2015.10.05	0.92748	0.93070	0.92510	0.92675	68935	110416	6
2015.10.06	0.92654	0.93491	0.92489	0.93371	74289	115057	4
2015.10.07	0.93372	0.94246	0.93279	0.94094	88644	146306	4
2015.10.08	0.94088	0.94533	0.93599	0.94468	87180	131574	4
2015.10.09	0.94466	0.95077	0.94303	0.94933	88479	141102	5
2015.10.12	0.94813	0.95824	0.94623	0.95669	66580	109085	7
2015.10.13	0.95669	0.95721	0.94347	0.94428	79825	129019	4
2015.10.14	0.94428	0.94634	0.93773	0.94407	89570	134774	6
2015.10.15	0.94394	0.94902	0.94033	0.94209	89203	136003	5
2015.10.16	0.94204	0.94348	0.93604	0.93890	70552	109035	6
2015.10.19	0.93613	0.94485	0.93584	0.94338	58888	92700	4
2015.10.20	0.94329	0.94850	0.93989	0.94207	61977	93071	5
2015.10.21	0.94209	0.94869	0.93839	0.94684	71878	111302	7
2015.10.22	0.94685	0.94909	0.94283	0.94309	81490	123964	4
2015.10.23	0.94310	0.95367	0.94291	0.94962	81709	128466	4
2015.10.26	0.94953	0.95541	0.94851	0.95328	57632	91358	8
2015.10.27	0.95319	0.95773	0.95191	0.95399	59599	90623	5
2015.10.28	0.95389	0.95599	0.93368	0.93831	83899	122333	4
2015.10.29	0.93798	0.94051	0.93057	0.93151	81455	128132	4
2015.10.30	0.93134	0.93740	0.93088	0.93334	86407	135369	4
2015.11.02	0.93033	0.93647	0.92981	0.93559	65966	99360	4
2015.11.03	0.93533	0.94425	0.93059	0.93824	75269	116937	4
2015.11.04	0.93829	0.94234	0.93701	0.93993	74325	117107	8
2015.11.05	0.93958	0.94390	0.93750	0.94060	74785	113167	6
2015.11.06	0.94060	0.94436	0.93498	0.93659	84545	126632	5
2015.11.09	0.93458	0.93814	0.93429	0.93588	78468	101718	7
2015.11.10	0.93584	0.93758	0.93119	0.93315	75332	111721	7
2015.11.11	0.93304	0.93709	0.93237	0.93642	66640	100615	6
2015.11.12	0.93642	0.94927	0.93591	0.94698	91765	136946	4
2015.11.13	0.94694	0.95051	0.94626	0.94895	68343	104328	6
2015.11.16	0.94684	0.94839	0.94498	0.94577	71877	113459	7
2015.11.17	0.94589	0.94993	0.94339	0.94728	81554	123618	8
2015.11.18	0.94728	0.94783	0.94389	0.94577	70402	115148	7
2015.11.19	0.94582	0.95691	0.94484	0.95557	90604	142867	7
2015.11.20	0.95554	0.96634	0.95493	0.96558	76940	123595	5
2015.11.23	0.96349	0.96560	0.95908	0.96104	77571	119435	5
2015.11.24	0.96094	0.96560	0.95950	0.96497	76719	114418	4
2015.11.25	0.96514	0.96791	0.96233	0.96346	76959	119858	6
2015.11.26	0.96346	0.96529	0.95979	0.96034	77107	113018	4
2015.11.27	0.96032	0.96305	0.95843	0.96173	68181	103227	5
2015.11.30	0.96091	0.96645	0.95909	0.96551	75532	107934	4
2015.12.01	0.96549	0.98110	0.96361	0.97794	93711	139881	5
2015.12.02	0.97788	0.98114	0.97458	0.97494	87701	137151	5
2015.12.03	0.97495	0.98196	0.97224	0.98018	114857	177594	4
2015.12.04	0.97998	0.98450	0.97437	0.98010	99995	159935	4
2015.12.07	0.98125	0.98309	0.97875	0.98084	76803	123176	5
2015.12.08	0.98079	0.98224	0.97463	0.97993	90704	141083	4
2015.12.09	0.97993	0.98276	0.97524	0.98155	94767	154239	5
2015.12.10	0.98162	0.99402	0.97981	0.99176	91362	145649	9
2015.12.11	0.99184	0.99228	0.98406	0.98784	78912	128174	4
2015.12.14	0.98814	0.99805	0.98384	0.99467	99444	160676	4
2015.12.15	0.99458	0.99787	0.98363	0.98761	95379	144045	4
2015.12.16	0.98770	1.00094	0.98743	0.99641	101473	152140	4
2015.12.17	0.99641	0.99899	0.98885	0.99319	97969	134559	5
2015.12.18	0.99314	1.00139	0.99093	1.00107	83494	137255	5
2015.12.21	0.99916	1.00487	0.99605	1.00339	70504	108360	8
2015.12.22	1.00333	1.01084	1.00259	1.00698	62762	101305	7
2015.12.23	1.00688	1.00833	0.99883	1.00148	58096	96166	9
2015.12.24	1.00138	1.00880	1.00065	1.00418	46894	76738	4
2015.12.25	1.00414	1.00664	1.00297	1.00504	3231	4985	32
2015.12.28	1.00577	1.01043	1.00475	1.00786	53105	77210	11
2015.12.29	1.00768	1.01357	1.00654	1.00978	57418	90009	8
2015.12.30	1.00973	1.01495	1.00729	1.01108	60600	91480	5
2015.12.31	1.01109	1.01684	1.00612	1.00771	64733	89011	6
2016.01.04	1.00634	1.01179	0.99553	1.00320	77443	123272	4
2016.01.05	1.00309	1.00364	0.99629	1.00203	84679	136160	9
2016.01.06	1.00189	1.00300	0.99329	0.99530	107312	165952	4
2016.01.07	0.99518	0.99725	0.98474	0.98948	124653	183959	4
2016.01.08	0.98947	0.99630	0.98387	0.98513	112251	178947	5
2016.01.11	0.98724	0.99522	0.98218	0.99408	111811	180955	7
2016.01.12	0.99403	0.99788	0.98952	0.99613	115931	190263	4
2016.01.13	0.99593	1.00233	0.99500	0.99724	114614	190972	4
2016.01.14	0.99720	1.00422	0.99378	1.00334	126145	210018	5
2016.01.15	1.00283	1.00729	0.99196	0.99696	132647	232195	5
2016.01.18	0.99783	1.00518	0.99530	0.99913	101584	170478	5
2016.01.19	0.99903	1.00855	0.99444	1.00676	131432	215130	4
2016.01.20	1.00662	1.00797	0.99585	1.00172	158866	267684	6
2016.01.21	1.00159	1.00602	0.99342	0.99832	159082	264008	4
2016.01.22	0.99815	1.00199	0.98817	0.98827	131367	214668	4
2016.01.25	0.99066	0.99396	0.98801	0.99385	125107	180628	11
2016.01.26	0.99369	0.99445	0.98464	0.98872	123690	200640	5
2016.01.27	0.98863	0.99619	0.98681	0.99017	144384	237729	9
2016.01.28	0.99009	0.99889	0.98796	0.99348	140666	216206	4
2016.01.29	0.99349	0.99860	0.98916	0.98976	139177	204864	8
2016.02.01	0.98914	0.99438	0.98597	0.99159	115195	188896	4
2016.02.02	0.99159	0.99509	0.98641	0.98894	123110	190709	5
2016.02.03	0.98894	0.99221	0.98113	0.98781	141190	234671	6
2016.02.04	0.98744	0.99136	0.98484	0.99016	133116	226376	7
2016.02.05	0.99012	0.99130	0.97856	0.98276	110965	187012	7
2016.02.08	0.98258	0.98917	0.98192	0.98657	128184	216871	4
2016.02.09	0.98654	0.98771	0.97101	0.98026	149697	242779	5
2016.02.10	0.98008	0.99149	0.97808	0.98785	148267	247719	4
2016.02.11	0.98769	0.99296	0.97728	0.99049	160082	254820	7
2016.02.12	0.99043	0.99232	0.98086	0.98366	136105	217700	8
2016.02.15	0.98398	0.99160	0.98340	0.98693	94613	155866	7
2016.02.16	0.98704	0.99006	0.98283	0.98559	127461	209840	9
2016.02.17	0.98547	0.98707	0.97996	0.98203	134625	214095	7
2016.02.18	0.98179	0.98360	0.97623	0.98223	121449	186728	8
2016.02.19	0.98209	0.98488	0.97662	0.98359	115289	179716	8
2016.02.22	0.98544	0.99244	0.98367	0.99043	101253	162742	8
2016.02.23	0.99048	0.99644	0.98960	0.99326	109860	167326	6
2016.02.24	0.99308	0.99414	0.98485	0.98579	116737	192074	7
2016.02.25	0.98579	0.98649	0.97762	0.97889	116504	179897	8
2016.02.26	0.97890	0.98214	0.96236	0.96274	103822	165961	7
2016.02.29	0.96175	0.97226	0.96156	0.96664	112147	173492	4
2016.03.01	0.96659	0.96971	0.95972	0.96186	115628	177842	5
2016.03.02	0.96174	0.98091	0.96094	0.97857	108158	173024	8
2016.03.03	0.97828	0.98847	0.97769	0.98520	99238	154281	7
2016.03.04	0.98503	0.99505	0.98458	0.98994	104610	162417	4
2016.03.07	0.98664	0.99419	0.98663	0.99180	84333	130196	4
2016.03.08	0.99164	0.99993	0.98788	0.99724	94155	143442	6
2016.03.09	0.99724	1.00532	0.99053	0.99157	112353	174639	6
2016.03.10	0.99154	0.99624	0.98879	0.99463	146880	206567	6
2016.03.11	0.99444	1.00146	0.99127	0.99888	105891	163906	4
2016.03.14	0.99729	1.00321	0.99419	0.99599	91041	145205	4
2016.03.15	0.99598	1.00019	0.99423	0.99570	100423	150205	8
2016.03.16	0.99557	0.99837	0.98848	0.98853	107120	168569	4
2016.03.17	0.98834	0.99670	0.98809	0.99227	128351	187861	8
2016.03.18	0.99223	0.99599	0.98634	0.98811	97986	156702	8
2016.03.21	0.98727	0.99478	0.98727	0.99254	98232	149546	9
2016.03.22	0.99259	0.99623	0.99005	0.99433	97769	156705	4
2016.03.23	0.99424	0.99789	0.99042	0.99420	101749	156997	7
2016.03.24	0.99420	0.99912	0.99104	0.99683	97107	152007	8
2016.03.25	0.99684	0.99779	0.99394	0.99513	50545	68185	6
2016.03.28	0.99667	0.99809	0.99285	0.99455	61557	98960	8
2016.03.29	0.99444	0.99919	0.98899	0.99710	99787	147280	5
2016.03.30	0.99689	1.00114	0.99268	0.99445	121481	190661	4
2016.03.31	0.99434	0.99708	0.98951	0.99559	104228	167010	4
2016.04.01	0.99548	1.00248	0.99453	0.99867	101143	160801	6
2016.04.04	0.99949	1.00071	0.99183	0.99506	84124	134349	9
2016.04.05	0.99507	0.99763	0.98962	0.99069	109786	169971	5
2016.04.06	0.99069	0.99624	0.98974	0.99435	101320	154614	4
2016.04.07	0.99423	0.99689	0.98542	0.98620	108872	161804	7
2016.04.08	0.98613	0.98945	0.98013	0.98028	98905	154693	4
2016.04.11	0.97929	0.98468	0.97857	0.97919	105501	161693	7
2016.04.12	0.97919	0.98702	0.97872	0.98002	108455	162427	4
2016.04.13	0.98000	0.98456	0.97517	0.98067	121829	178821	6
2016.04.14	0.98067	0.99073	0.97934	0.98820	103009	158085	4
2016.04.15	0.98808	0.99276	0.98533	0.98945	96647	140451	5
2016.04.18	0.98975	0.99618	0.98958	0.99037	121447	181827	6
2016.04.19	0.99033	0.99429	0.98673	0.98972	107206	163790	6
2016.04.20	0.98981	0.99177	0.98474	0.98612	103002	158115	7
2016.04.21	0.98612	0.99028	0.98409	0.98518	105109	159432	4
2016.04.22	0.98520	0.98789	0.97593	0.97619	104414	158697	7
2016.04.25	0.97348	0.97955	0.97348	0.97787	88059	135599	9
2016.04.26	0.97769	0.98094	0.97548	0.97623	101491	147992	6
2016.04.27	0.97616	0.97813	0.95514	0.95541	119799	174887	4
2016.04.28	0.95704	0.96014	0.95359	0.95697	127793	183644	4
2016.04.29	0.95696	0.96006	0.95244	0.95438	124470	159010	4
2016.05.02	0.95372	0.96117	0.95233	0.96034	92470	130612	6
2016.05.03	0.96034	0.96544	0.94532	0.95213	116293	178590	6
2016.05.04	0.95214	0.96152	0.95079	0.95903	116833	174616	4
2016.05.05	0.95889	0.96285	0.95808	0.95943	100095	153407	5
2016.05.06	0.95926	0.96169	0.94617	0.95036	106037	154359	5
2016.05.09	0.95239	0.95474	0.94714	0.94813	92030	141990	5
2016.05.10	0.94808	0.95432	0.94649	0.95016	92608	144480	6
2016.05.11	0.95004	0.95363	0.94680	0.94758	93009	141951	5
2016.05.12	0.94744	0.94826	0.93754	0.94075	100014	145710	4
2016.05.13	0.94078	0.94164	0.93601	0.94014	93176	137933	4
2016.05.16	0.93824	0.94380	0.93804	0.93970	68650	104263	9
2016.05.17	0.93970	0.94877	0.93919	0.94535	84501	124283	8
2016.05.18	0.94528	0.94586	0.93874	0.94206	105698	149264	6
2016.05.19	0.94206	0.94719	0.93970	0.94619	112956	161663	4
2016.05.20	0.94614	0.94989	0.94535	0.94699	79802	116025	7
2016.05.23	0.94693	0.95111	0.94577	0.94913	80572	114046	9
2016.05.24	0.94913	0.95014	0.94013	0.94254	89159	133171	5
2016.05.25	0.94258	0.94527	0.93649	0.93700	86143	126270	8
2016.05.26	0.93700	0.93799	0.93236	0.93764	86569	118193	4
2016.05.27	0.93764	0.94233	0.93511	0.93541	72987	107845	4
2016.05.30	0.93489	0.93889	0.93443	0.93694	65150	94949	5
2016.05.31	0.93690	0.94871	0.93678	0.94664	87486	130260	6
2016.06.01	0.94663	0.95274	0.94492	0.94884	93501	138904	6
2016.06.02	0.94879	0.94948	0.94359	0.94640	80773	130875	10
2016.06.03	0.94640	0.95364	0.94577	0.95248	82637	124581	9
2016.06.06	0.95314	0.95423	0.94360	0.94380	72741	114051	10
2016.06.07	0.94365	0.95450	0.94353	0.94939	72598	114521	9
2016.06.08	0.94939	0.95111	0.94494	0.94779	70069	118352	7
2016.06.09	0.94773	0.95174	0.94450	0.94500	81370	130550	5
2016.06.10	0.94488	0.94613	0.93889	0.94229	72056	122782	5
2016.06.13	0.94294	0.94822	0.94129	0.94819	71258	121126	5
2016.06.14	0.94804	0.94979	0.94194	0.94693	75909	129306	6
2016.06.15	0.94694	0.95866	0.94403	0.95587	84159	138719	7
2016.06.16	0.95583	0.95907	0.95093	0.95456	100574	155801	7
2016.06.17	0.95456	0.95613	0.94974	0.95256	81939	132984	6
2016.06.20	0.95473	0.95829	0.95204	0.95418	77454	119189	10
2016.06.21	0.95418	0.95963	0.95368	0.95434	75338	120270	4
2016.06.22	0.95424	0.96392	0.95329	0.96294	71028	111443	9
2016.06.23	0.96294	0.97274	0.96189	0.97090	107636	174201	10
2016.06.24	0.97377	0.97508	0.94969	0.97103	229622	284806	5
2016.06.27	0.96768	0.96978	0.95734	0.95756	134195	204462	7
2016.06.28	0.95753	0.96634	0.95733	0.96163	98663	155269	8
2016.06.29	0.96134	0.96893	0.96108	0.96318	99775	148755	8
2016.06.30	0.96318	0.96907	0.95779	0.96253	109342	175110	4
2016.07.01	0.96248	0.96900	0.96157	0.96688	82744	128170	9
2016.07.04	0.96158	0.96957	0.96153	0.96808	62542	98923	4
2016.07.05	0.96808	0.97169	0.96463	0.96808	82951	133882	6
2016.07.06	0.96804	0.97829	0.96525	0.97411	112348	186290	9
2016.07.07	0.97409	0.97611	0.96675	0.97210	102818	167973	5
2016.07.08	0.97204	0.98889	0.97173	0.98619	92290	150971	5
2016.07.11	0.98645	0.98956	0.98433	0.98773	92618	153146	9
2016.07.12	0.98764	0.99652	0.98746	0.99403	101116	163572	9
2016.07.13	0.99399	0.99695	0.98587	0.98706	108272	184171	4
2016.07.14	0.98704	0.98930	0.98275	0.98355	105358	158981	4
2016.07.15	0.98339	0.98854	0.97830	0.98224	107709	156765	5
2016.07.18	0.98168	0.98662	0.98089	0.98250	88348	132246	5
2016.07.19	0.98239	0.98260	0.97427	0.97687	99309	140759	7
2016.07.20	0.97674	0.97881	0.97487	0.97578	179369	290463	4
2016.07.21	0.97587	0.98142	0.97303	0.98061	270035	443707	4
2016.07.22	0.98059	0.98244	0.97655	0.97929	217952	345627	1
2016.07.25	0.97878	0.98770	0.97769	0.98699	202799	323629	8
2016.07.26	0.98693	0.99707	0.98600	0.98913	246024	380432	4
2016.07.27	0.98884	0.99539	0.98282	0.98770	283659	435506	4
2016.07.28	0.98746	0.99154	0.98593	0.98657	239568	388382	7
2016.07.29	0.98644	0.99346	0.98608	0.99021	268820	424006	4
2016.08.01	0.98889	0.99248	0.98753	0.98869	208352	303004	5
2016.08.02	0.98868	0.99756	0.98303	0.99709	273326	447288	4
2016.08.03	0.99704	0.99774	0.99083	0.99139	237949	386185	7
2016.08.04	0.99126	0.99765	0.99078	0.99275	222017	367458	4
2016.08.05	0.99254	1.00613	0.99238	1.00279	204789	317646	1
2016.08.08	1.00325	1.00929	1.00134	1.00609	174442	289591	8
2016.08.09	1.00609	1.00904	1.00483	1.00637	184784	292661	4
2016.08.10	1.00629	1.00886	1.00421	1.00523	216808	355303	6
2016.08.11	1.00523	1.01175	0.99778	1.00008	204466	329154	6
2016.08.12	1.00014	1.00014	0.99019	0.99033	191419	301224	4
2016.08.15	0.99128	0.99367	0.98980	0.99149	157930	247566	6
2016.08.16	0.99149	0.99529	0.98672	0.98960	206565	329788	4
2016.08.17	0.98959	0.99064	0.98064	0.98292	227196	363240	4
2016.08.18	0.98292	0.98912	0.98027	0.98223	218087	328141	4
2016.08.19	0.98224	0.98234	0.97607	0.98134	196897	308522	4
2016.08.22	0.97969	0.98839	0.97928	0.98719	245254	397648	7
2016.08.23	0.98717	0.98913	0.98269	0.98316	240001	375672	6
2016.08.24	0.98318	0.98716	0.98220	0.98399	255318	423480	5
2016.08.25	0.98398	0.98680	0.98259	0.98413	198233	301515	8
2016.08.26	0.98414	0.98812	0.98211	0.98289	264203	419992	4
2016.08.29	0.98169	0.98707	0.97974	0.98454	238639	360620	5
2016.08.30	0.98454	0.98660	0.98112	0.98342	246863	390812	4
2016.08.31	0.98328	0.98737	0.98234	0.98496	263053	437595	4
2016.09.01	0.98493	0.99060	0.98475	0.98931	267370	435099	8
2016.09.02	0.98928	0.99168	0.98204	0.98269	244917	379345	4
2016.09.05	0.98266	0.98526	0.97908	0.97994	188621	288373	5
2016.09.06	0.97984	0.98730	0.97983	0.98718	257504	393665	5
2016.09.07	0.98719	0.99223	0.98268	0.98828	258640	393099	7
2016.09.08	0.98809	0.99485	0.98673	0.98850	264509	429197	4
2016.09.09	0.98837	0.98944	0.98069	0.98348	271834	413041	4
2016.09.12	0.98361	0.98767	0.98214	0.98650	319844	518493	6
2016.09.13	0.98634	0.98841	0.98094	0.98305	344720	546273	6
2016.09.14	0.98290	0.98731	0.98137	0.98520	314754	500680	7
2016.09.15	0.98498	0.98926	0.98318	0.98866	316847	504761	4
2016.09.16	0.98848	0.99248	0.98678	0.98898	262275	428044	4
2016.09.19	0.98853	0.99757	0.98808	0.99449	225840	388250	9
2016.09.20	0.99449	1.00025	0.99408	0.99629	250207	436240	9
2016.09.21	0.99629	1.00214	0.99443	0.99838	308242	506204	4
2016.09.22	0.99834	0.99958	0.99475	0.99654	306517	502814	4
2016.09.23	0.99656	1.00389	0.99488	1.00333	290400	470554	7
2016.09.26	1.00129	1.01099	1.00111	1.00979	275326	509720	4
2016.09.27	1.00984	1.01568	1.00843	1.01150	306438	562806	4
2016.09.28	1.01149	1.01503	1.00560	1.00594	314324	580311	4
2016.09.29	1.00581	1.00693	1.00136	1.00356	370896	639565	4
2016.09.30	1.00353	1.00636	1.00027	1.00469	304249	480610	4
2016.10.03	1.00329	1.00707	1.00262	1.00620	230173	373920	8
2016.10.04	1.00632	1.01027	1.00472	1.00493	308817	554620	4
2016.10.05	1.00492	1.00736	1.00223	1.00407	262725	456271	1
2016.10.06	1.00407	1.00449	0.99803	1.00249	257669	420984	5
2016.10.07	1.00249	1.00859	1.00095	1.00833	308742	493330	4
2016.10.10	1.00703	1.00869	0.99997	1.00209	204976	322564	9
2016.10.11	1.00198	1.00229	0.99573	0.99974	268734	470009	4
2016.10.12	0.99974	1.00537	0.99859	1.00371	261267	471507	4
2016.10.13	1.00356	1.00433	0.99815	0.99829	273739	475710	1
2016.10.14	0.99833	1.00646	0.99755	1.00054	250314	412135	6
2016.10.17	1.00157	1.00244	0.99763	1.00133	208312	346459	6
2016.10.18	1.00113	1.00701	0.99978	1.00468	203808	342459	4
2016.10.19	1.00468	1.01405	1.00001	1.01237	192373	315907	4
2016.10.20	1.01233	1.01569	1.00682	1.00874	194906	315711	4
2016.10.21	1.00859	1.01573	1.00787	1.01373	170138	306345	4
2016.10.24	1.01383	1.01911	1.01091	1.01106	103012	180457	5
2016.10.25	1.01065	1.02132	1.00989	1.02057	89318	141686	6
2016.10.26	1.02048	1.02854	1.01824	1.02348	91547	145799	4
2016.10.27	1.02339	1.02425	1.01498	1.01563	90424	138429	4
2016.10.28	1.01563	1.01863	1.01281	1.01743	97831	141706	1
2016.10.31	1.01840	1.02108	1.01536	1.02013	88328	134502	7
2016.11.01	1.01998	1.02831	1.01942	1.02438	107162	159776	4
2016.11.02	1.02449	1.02900	1.01999	1.02569	119663	186393	7
2016.11.03	1.02569	1.02931	1.02293	1.02884	110912	175985	7
2016.11.04	1.02884	1.03223	1.02724	1.02826	109413	169686	6
2016.11.07	1.02409	1.03344	1.02348	1.03264	97505	150065	8
2016.11.08	1.03254	1.03384	1.02843	1.03124	96855	166766	7
2016.11.09	1.03108	1.03454	1.02274	1.02463	261156	336377	4
2016.11.10	1.02454	1.03969	1.02138	1.02530	164428	242177	6
2016.11.11	1.02519	1.02692	1.01824	1.02065	170393	235389	6
2016.11.14	1.01853	1.02495	1.01809	1.02365	156841	221165	5
2016.11.15	1.02365	1.02572	1.01498	1.01643	135543	205138	5
2016.11.16	1.01644	1.01683	1.00241	1.00536	143373	199914	5
2016.11.17	1.00536	1.00719	0.99828	1.00104	127952	199891	4
2016.11.18	1.00104	1.00309	0.98976	0.98977	141114	204154	6
2016.11.21	0.98895	0.99249	0.98603	0.98823	124812	176216	7
2016.11.22	0.98823	0.99594	0.98776	0.99473	115252	173658	7
2016.11.23	0.99441	0.99991	0.99392	0.99583	108797	167404	8
2016.11.24	0.99584	1.00038	0.99446	0.99888	94345	137879	1
2016.11.25	0.99883	1.00670	0.99848	1.00488	114703	171647	8
2016.11.28	1.00439	1.00940	1.00058	1.00328	111192	172188	5
2016.11.29	1.00328	1.00616	1.00079	1.00504	105257	167371	6
2016.11.30	1.00504	1.00616	0.99076	0.99218	124187	199592	1
2016.12.01	0.99223	0.99314	0.98508	0.98723	115148	165133	5
2016.12.02	0.98718	0.99154	0.98513	0.99029	91971	135295	5
2016.12.05	0.98978	0.99384	0.98763	0.99133	123012	174011	4
2016.12.06	0.99119	0.99264	0.98569	0.99048	84293	125087	6
2016.12.07	0.99048	0.99214	0.98508	0.98991	80636	116178	4
2016.12.08	0.98991	0.99179	0.98204	0.98429	113820	143823	4
2016.12.09	0.98433	0.98674	0.97875	0.98098	92998	135299	4
2016.12.12	0.97829	0.98499	0.97589	0.98383	105167	146809	4
2016.12.13	0.98374	0.98679	0.98118	0.98474	101579	141953	4
2016.12.14	0.98474	0.98846	0.98234	0.98349	127504	185916	4
2016.12.15	0.98348	0.98710	0.98084	0.98093	169038	230548	4
2016.12.16	0.98084	0.98261	0.97221	0.97374	126103	179254	4
2016.12.19	0.97084	0.97432	0.97009	0.97114	108861	155015	4
2016.12.20	0.97114	0.97369	0.96819	0.97037	97794	132735	4
