<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.29	0.69213	0.69313	0.69040	0.69157	60411	98024	1
2019.05.30	0.69158	0.69365	0.68984	0.69109	55921	89033	1
2019.05.31	0.69109	0.69439	0.69005	0.69333	84346	120996	1
2019.06.03	0.69275	0.69822	0.69268	0.69748	80926	120555	1
2019.06.04	0.69747	0.70038	0.69555	0.69903	82050	132449	1
2019.06.05	0.69901	0.70071	0.69621	0.69685	80525	128012	1
2019.06.06	0.69678	0.69940	0.69618	0.69751	86929	143137	1
2019.06.07	0.69747	0.70218	0.69637	0.69979	79112	127938	1
2019.06.10	0.70037	0.70075	0.69569	0.69581	64005	118280	1
2019.06.11	0.69577	0.69661	0.69467	0.69606	69036	121530	2
2019.06.12	0.69604	0.69631	0.69248	0.69276	70652	129130	1
2019.06.13	0.69260	0.69381	0.69010	0.69135	64271	110129	1
2019.06.14	0.69132	0.69179	0.68609	0.68683	61959	102016	1
2019.06.17	0.68721	0.68843	0.68484	0.68516	43602	74987	3
2019.06.18	0.68518	0.68817	0.68314	0.68759	61666	108391	1
2019.06.19	0.68749	0.69089	0.68547	0.68774	64251	109744	2
2019.06.20	0.68774	0.69356	0.68763	0.69207	78676	140481	1
2019.06.21	0.69192	0.69375	0.69029	0.69224	69498	122435	1
2019.06.24	0.69304	0.69683	0.69286	0.69583	59511	101307	2
2019.06.25	0.69574	0.69779	0.69414	0.69591	87600	150569	2
2019.06.26	0.69584	0.69946	0.69500	0.69831	70170	121220	2
2019.06.27	0.69824	0.70087	0.69823	0.70082	55120	97545	1
2019.06.28	0.70082	0.70224	0.69978	0.70174	53500	90948	2
2019.07.01	0.70298	0.70347	0.69557	0.69631	55966	92037	2
2019.07.02	0.69631	0.70000	0.69563	0.69924	49420	79933	1
2019.07.03	0.69924	0.70392	0.69850	0.70285	46284	77794	2
2019.07.04	0.70288	0.70474	0.70151	0.70186	30397	48154	1
2019.07.05	0.70186	0.70285	0.69570	0.69761	50561	82244	3
2019.07.08	0.69756	0.69940	0.69667	0.69703	34277	57867	4
2019.07.09	0.69695	0.69748	0.69202	0.69256	41573	71549	2
2019.07.10	0.69251	0.69687	0.69101	0.69544	55283	91845	2
