<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.22	1.75033	1.77391	1.74963	1.77293	261914	333465	4
2019.03.25	1.77394	1.77906	1.76468	1.76842	216752	288542	4
2019.03.26	1.76756	1.77731	1.76226	1.76638	216651	277853	6
2019.03.27	1.76633	1.77886	1.76430	1.76869	246990	323270	4
2019.03.28	1.76779	1.77066	1.75183	1.75210	235211	300727	5
2019.03.29	1.75127	1.76332	1.73407	1.73957	227058	295591	4
2019.04.01	1.74019	1.75472	1.73673	1.74323	199016	252621	4
2019.04.02	1.74306	1.75364	1.73263	1.75094	241884	326053	5
2019.04.03	1.75080	1.75653	1.74840	1.75534	268470	367719	6
2019.04.04	1.75536	1.76140	1.74369	1.74625	244253	329747	5
2019.04.05	1.74603	1.75263	1.73864	1.74379	224340	298280	5
2019.04.08	1.74356	1.74852	1.73600	1.73793	213517	292529	5
2019.04.09	1.73770	1.74466	1.73363	1.73936	228261	312820	7
2019.04.10	1.73728	1.74681	1.73705	1.74277	226876	308742	1
2019.04.11	1.74123	1.75188	1.74104	1.74638	192255	263053	5
2019.04.12	1.74492	1.74928	1.74129	1.74129	184090	239923	5
2019.04.15	1.74215	1.75485	1.74125	1.75033	173300	230041	7
2019.04.16	1.74984	1.75383	1.74119	1.74119	205551	269481	5
2019.04.17	1.74108	1.74410	1.73138	1.73954	204052	265806	8
2019.04.18	1.73935	1.74282	1.73658	1.73658	218780	281238	5
2019.04.19	1.73553	1.74102	1.73533	1.73783	185776	253881	10
2019.04.22	1.73800	1.73912	1.73151	1.73151	117054	163462	16
2019.04.23	1.73162	1.74420	1.73140	1.73583	199767	269718	5
2019.04.24	1.73579	1.75069	1.73448	1.74034	219394	288846	4
2019.04.25	1.73977	1.74264	1.73730	1.73894	203981	274205	6
2019.04.26	1.73888	1.74246	1.73598	1.73731	213327	294432	5
2019.04.29	1.73713	1.74360	1.73692	1.73994	166381	231383	5
2019.04.30	1.73963	1.75578	1.73821	1.74412	194817	271250	4
2019.05.01	1.74393	1.75693	1.74365	1.75429	155975	221407	8
2019.05.02	1.75408	1.75806	1.75060	1.75545	196408	283878	5
2019.05.03	1.75538	1.76884	1.74952	1.76760	183070	235843	5
2019.05.06	1.76903	1.77273	1.75921	1.76078	181858	231331	5
2019.05.07	1.76069	1.76290	1.75639	1.76103	187042	244920	4
2019.05.08	1.76113	1.76118	1.74833	1.75208	203472	265786	5
2019.05.09	1.75208	1.75709	1.74881	1.75228	199114	261754	7
2019.05.10	1.75228	1.75475	1.74261	1.74405	215745	277421	5
2019.05.13	1.74383	1.75182	1.74353	1.74569	193619	258395	6
